"Année","Entité administrative","Type de production","Filière de production","Filière détaillée","Valeur","Unite"
"2015","MÉREUIL (05)","Thermique","Filières EnR et autres","Toutes","228.7","MWh PCI"
"2015","MÉRINDOL (84)","Electricité","Filières EnR et autres","Toutes","156.4","MWh PCI"
"2015","MÉRINDOL (84)","Thermique","Filières EnR et autres","Toutes","2474.4","MWh PCI"
"2015","MÉTHAMIS (84)","Electricité","Filières EnR et autres","Toutes","4.4","MWh PCI"
"2015","MÉTHAMIS (84)","Thermique","Filières EnR et autres","Toutes","775.8","MWh PCI"
"2015","MEYRARGUES (13)","Electricité","Filières EnR et autres","Toutes","356.1","MWh PCI"
"2015","MEYRARGUES (13)","Thermique","Filières EnR et autres","Toutes","2479.3","MWh PCI"
"2015","MEYREUIL (13)","Electricité","Filières EnR et autres","Toutes","1597666.5","MWh PCI"
"2015","MEYREUIL (13)","Thermique","Filières EnR et autres","Toutes","4885.5","MWh PCI"
"2015","MÉZEL (04)","Electricité","Filières EnR et autres","Toutes","69.4","MWh PCI"
"2015","MÉZEL (04)","Thermique","Filières EnR et autres","Toutes","763.3","MWh PCI"
"2015","MIMET (13)","Electricité","Filières EnR et autres","Toutes","222.2","MWh PCI"
"2015","MIMET (13)","Thermique","Filières EnR et autres","Toutes","4970.2","MWh PCI"
"2015","MIRABEAU (04)","Electricité","Filières EnR et autres","Toutes","75.5","MWh PCI"
"2015","MIRABEAU (04)","Thermique","Filières EnR et autres","Toutes","705.2","MWh PCI"
"2015","MIRABEAU (84)","Electricité","Filières EnR et autres","Toutes","69.9","MWh PCI"
"2015","MIRABEAU (84)","Thermique","Filières EnR et autres","Toutes","1979.6","MWh PCI"
"2015","MIRAMAS (13)","Electricité","Filières EnR et autres","Toutes","1877.8","MWh PCI"
"2015","MIRAMAS (13)","Thermique","Filières EnR et autres","Toutes","11371.5","MWh PCI"
"2015","MISON (04)","Electricité","Filières EnR et autres","Toutes","3880.8","MWh PCI"
"2015","MISON (04)","Thermique","Filières EnR et autres","Toutes","1484.3","MWh PCI"
"2015","MODÈNE (84)","Electricité","Filières EnR et autres","Toutes","37.0","MWh PCI"
"2015","MODÈNE (84)","Thermique","Filières EnR et autres","Toutes","564.4","MWh PCI"
"2015","MOISSAC-BELLEVUE (83)","Electricité","Filières EnR et autres","Toutes","22.4","MWh PCI"
"2015","MOISSAC-BELLEVUE (83)","Thermique","Filières EnR et autres","Toutes","556.7","MWh PCI"
"2015","MOLINES-EN-QUEYRAS (05)","Electricité","Filières EnR et autres","Toutes","35.9","MWh PCI"
"2015","MOLINES-EN-QUEYRAS (05)","Thermique","Filières EnR et autres","Toutes","3200.4","MWh PCI"
"2015","MOLLÉGÈS (13)","Electricité","Filières EnR et autres","Toutes","582.7","MWh PCI"
"2015","MOLLÉGÈS (13)","Thermique","Filières EnR et autres","Toutes","2737.6","MWh PCI"
"2015","MONDRAGON (84)","Electricité","Filières EnR et autres","Toutes","1394.5","MWh PCI"
"2015","MONDRAGON (84)","Thermique","Filières EnR et autres","Toutes","3650.4","MWh PCI"
"2015","MONÊTIER-ALLEMONT (05)","Electricité","Filières EnR et autres","Toutes","4.4","MWh PCI"
"2015","MONÊTIER-ALLEMONT (05)","Thermique","Filières EnR et autres","Toutes","258.5","MWh PCI"
"2015","MONIEUX (84)","Electricité","Filières EnR et autres","Toutes","11.5","MWh PCI"
"2015","MONIEUX (84)","Thermique","Filières EnR et autres","Toutes","1011.6","MWh PCI"
"2015","MONS (83)","Electricité","Filières EnR et autres","Toutes","67.7","MWh PCI"
"2015","MONS (83)","Thermique","Filières EnR et autres","Toutes","2493.5","MWh PCI"
"2015","MONTAGNAC-MONTPEZAT (04)","Electricité","Filières EnR et autres","Toutes","16.6","MWh PCI"
"2015","MONTAGNAC-MONTPEZAT (04)","Thermique","Filières EnR et autres","Toutes","866.3","MWh PCI"
"2015","MONTAUROUX (83)","Electricité","Filières EnR et autres","Toutes","401.3","MWh PCI"
"2015","MONTAUROUX (83)","Thermique","Filières EnR et autres","Toutes","5989.4","MWh PCI"
"2015","MONTBRAND (05)","Electricité","Filières EnR et autres","Toutes","525.7","MWh PCI"
"2015","MONTBRAND (05)","Thermique","Filières EnR et autres","Toutes","350.3","MWh PCI"
"2015","MONTCLAR (04)","Electricité","Filières EnR et autres","Toutes","176.3","MWh PCI"
"2015","MONTCLAR (04)","Thermique","Filières EnR et autres","Toutes","1981.2","MWh PCI"
"2015","MONTCLUS (05)","Thermique","Filières EnR et autres","Toutes","262.6","MWh PCI"
"2015","MONT-DAUPHIN (05)","Thermique","Filières EnR et autres","Toutes","317.4","MWh PCI"
"2015","MONTEUX (84)","Electricité","Filières EnR et autres","Toutes","1550.5","MWh PCI"
"2015","MONTEUX (84)","Thermique","Filières EnR et autres","Toutes","7073.8","MWh PCI"
"2015","MONTFERRAT (83)","Electricité","Filières EnR et autres","Toutes","243.2","MWh PCI"
"2015","MONTFERRAT (83)","Thermique","Filières EnR et autres","Toutes","615.7","MWh PCI"
"2015","MONTFORT (04)","Electricité","Filières EnR et autres","Toutes","14624.0","MWh PCI"
"2015","MONTFORT (04)","Thermique","Filières EnR et autres","Toutes","511.3","MWh PCI"
"2015","MONTFORT-SUR-ARGENS (83)","Electricité","Filières EnR et autres","Toutes","43.8","MWh PCI"
"2015","MONTFORT-SUR-ARGENS (83)","Thermique","Filières EnR et autres","Toutes","1370.1","MWh PCI"
"2015","MONTFURON (04)","Electricité","Filières EnR et autres","Toutes","100.6","MWh PCI"
"2015","MONTFURON (04)","Thermique","Filières EnR et autres","Toutes","256.5","MWh PCI"
"2015","MONTGARDIN (05)","Electricité","Filières EnR et autres","Toutes","275.5","MWh PCI"
"2015","MONTGARDIN (05)","Thermique","Filières EnR et autres","Toutes","1027.8","MWh PCI"
"2015","MONTGENÈVRE (05)","Electricité","Filières EnR et autres","Toutes","4.1","MWh PCI"
"2015","MONTGENÈVRE (05)","Thermique","Filières EnR et autres","Toutes","1016.4","MWh PCI"
"2015","MONTJAY (05)","Electricité","Filières EnR et autres","Toutes","7.3","MWh PCI"
"2015","MONTJAY (05)","Thermique","Filières EnR et autres","Toutes","540.2","MWh PCI"
"2015","MONTJUSTIN (04)","Electricité","Filières EnR et autres","Toutes","65.1","MWh PCI"
"2015","MONTJUSTIN (04)","Thermique","Filières EnR et autres","Toutes","105.4","MWh PCI"
"2015","MONTLAUX (04)","Electricité","Filières EnR et autres","Toutes","16.9","MWh PCI"
"2015","MONTLAUX (04)","Thermique","Filières EnR et autres","Toutes","414.7","MWh PCI"
"2015","MONTMAUR (05)","Electricité","Filières EnR et autres","Toutes","208.3","MWh PCI"
"2015","MONTMAUR (05)","Thermique","Filières EnR et autres","Toutes","1694.8","MWh PCI"
"2015","MONTMEYAN (83)","Electricité","Filières EnR et autres","Toutes","32.1","MWh PCI"
"2015","MONTMEYAN (83)","Thermique","Filières EnR et autres","Toutes","1073.0","MWh PCI"
"2015","MONTROND (05)","Electricité","Filières EnR et autres","Toutes","12.4","MWh PCI"
"2015","MONTROND (05)","Thermique","Filières EnR et autres","Toutes","126.0","MWh PCI"
"2015","MONTSALIER (04)","Electricité","Filières EnR et autres","Toutes","4.3","MWh PCI"
"2015","MONTSALIER (04)","Thermique","Filières EnR et autres","Toutes","409.6","MWh PCI"
"2015","MORIÈRES-LÈS-AVIGNON (84)","Electricité","Filières EnR et autres","Toutes","935.4","MWh PCI"
"2015","MORIÈRES-LÈS-AVIGNON (84)","Thermique","Filières EnR et autres","Toutes","3644.1","MWh PCI"
"2015","MORIEZ (04)","Electricité","Filières EnR et autres","Toutes","151.7","MWh PCI"
"2015","MORIEZ (04)","Thermique","Filières EnR et autres","Toutes","862.5","MWh PCI"
"2015","MORMOIRON (84)","Electricité","Filières EnR et autres","Toutes","431.1","MWh PCI"
"2015","MORMOIRON (84)","Thermique","Filières EnR et autres","Toutes","2111.5","MWh PCI"
"2015","MORNAS (84)","Electricité","Filières EnR et autres","Toutes","438.2","MWh PCI"
"2015","MORNAS (84)","Thermique","Filières EnR et autres","Toutes","2379.6","MWh PCI"
"2015","MOUANS-SARTOUX (06)","Electricité","Filières EnR et autres","Toutes","2348.7","MWh PCI"
"2015","MOUANS-SARTOUX (06)","Thermique","Filières EnR et autres","Toutes","4818.1","MWh PCI"
"2015","MOUGINS (06)","Electricité","Filières EnR et autres","Toutes","1916.0","MWh PCI"
"2015","MOUGINS (06)","Thermique","Filières EnR et autres","Toutes","9030.0","MWh PCI"
"2015","MOULINET (06)","Electricité","Filières EnR et autres","Toutes","9.9","MWh PCI"
"2015","MOULINET (06)","Thermique","Filières EnR et autres","Toutes","762.5","MWh PCI"
"2015","MOURIÈS (13)","Electricité","Filières EnR et autres","Toutes","1483.3","MWh PCI"
"2015","MOURIÈS (13)","Thermique","Filières EnR et autres","Toutes","2973.9","MWh PCI"
"2015","MOUSTIERS-SAINTE-MARIE (04)","Electricité","Filières EnR et autres","Toutes","42.6","MWh PCI"
"2015","MOUSTIERS-SAINTE-MARIE (04)","Thermique","Filières EnR et autres","Toutes","1798.8","MWh PCI"
"2015","MOYDANS (05)","Electricité","Filières EnR et autres","Toutes","55.7","MWh PCI"
"2015","MOYDANS (05)","Thermique","Filières EnR et autres","Toutes","158.6","MWh PCI"
"2015","MURS (84)","Electricité","Filières EnR et autres","Toutes","14.0","MWh PCI"
"2015","MURS (84)","Thermique","Filières EnR et autres","Toutes","1026.2","MWh PCI"
"2015","NANS-LES-PINS (83)","Electricité","Filières EnR et autres","Toutes","588.7","MWh PCI"
"2015","NANS-LES-PINS (83)","Thermique","Filières EnR et autres","Toutes","5932.0","MWh PCI"
"2015","NEFFES (05)","Electricité","Filières EnR et autres","Toutes","429.6","MWh PCI"
"2015","NEFFES (05)","Thermique","Filières EnR et autres","Toutes","1848.9","MWh PCI"
"2015","NÉOULES (83)","Electricité","Filières EnR et autres","Toutes","35142.7","MWh PCI"
"2015","NÉOULES (83)","Thermique","Filières EnR et autres","Toutes","3239.8","MWh PCI"
"2015","NÉVACHE (05)","Electricité","Filières EnR et autres","Toutes","4632.5","MWh PCI"
"2015","NÉVACHE (05)","Thermique","Filières EnR et autres","Toutes","5806.2","MWh PCI"
"2015","NIBLES (04)","Electricité","Filières EnR et autres","Toutes","8.8","MWh PCI"
"2015","NIBLES (04)","Thermique","Filières EnR et autres","Toutes","92.8","MWh PCI"
"2015","NICE (06)","Electricité","Filières EnR et autres","Toutes","29341.7","MWh PCI"
"2015","NICE (06)","Thermique","Filières EnR et autres","Toutes","179961.9","MWh PCI"
"2015","NIOZELLES (04)","Electricité","Filières EnR et autres","Toutes","498.5","MWh PCI"
"2015","NIOZELLES (04)","Thermique","Filières EnR et autres","Toutes","245.1","MWh PCI"
"2015","NOSSAGE-ET-BÉNÉVENT (05)","Electricité","Filières EnR et autres","Toutes","156.8","MWh PCI"
"2015","NOSSAGE-ET-BÉNÉVENT (05)","Thermique","Filières EnR et autres","Toutes","119.0","MWh PCI"
"2015","NOVES (13)","Electricité","Filières EnR et autres","Toutes","2541.9","MWh PCI"
"2015","NOVES (13)","Thermique","Filières EnR et autres","Toutes","4020.4","MWh PCI"
"2015","NOYERS-SUR-JABRON (04)","Electricité","Filières EnR et autres","Toutes","242.6","MWh PCI"
"2015","NOYERS-SUR-JABRON (04)","Thermique","Filières EnR et autres","Toutes","1033.1","MWh PCI"
"2015","OLLIÈRES (83)","Electricité","Filières EnR et autres","Toutes","64645.7","MWh PCI"
"2015","OLLIÈRES (83)","Thermique","Filières EnR et autres","Toutes","644.1","MWh PCI"
"2015","OLLIOULES (83)","Electricité","Filières EnR et autres","Toutes","2487.9","MWh PCI"
"2015","OLLIOULES (83)","Thermique","Filières EnR et autres","Toutes","7138.2","MWh PCI"
"2015","ONGLES (04)","Electricité","Filières EnR et autres","Toutes","152.5","MWh PCI"
"2015","ONGLES (04)","Thermique","Filières EnR et autres","Toutes","669.0","MWh PCI"
"2015","OPIO (06)","Electricité","Filières EnR et autres","Toutes","36.1","MWh PCI"
"2015","OPIO (06)","Thermique","Filières EnR et autres","Toutes","1928.1","MWh PCI"
"2015","OPPÈDE (84)","Electricité","Filières EnR et autres","Toutes","218.1","MWh PCI"
"2015","OPPÈDE (84)","Thermique","Filières EnR et autres","Toutes","1951.8","MWh PCI"
"2015","OPPEDETTE (04)","Electricité","Filières EnR et autres","Toutes","104.9","MWh PCI"
"2015","OPPEDETTE (04)","Thermique","Filières EnR et autres","Toutes","109.3","MWh PCI"
"2015","ORAISON (04)","Electricité","Filières EnR et autres","Toutes","521416.7","MWh PCI"
"2015","ORAISON (04)","Thermique","Filières EnR et autres","Toutes","3742.4","MWh PCI"
"2015","ORANGE (84)","Electricité","Filières EnR et autres","Toutes","14910.3","MWh PCI"
"2015","ORANGE (84)","Thermique","Filières EnR et autres","Toutes","12122.5","MWh PCI"
"2015","ORCIÈRES (05)","Electricité","Filières EnR et autres","Toutes","53.3","MWh PCI"
"2015","ORCIÈRES (05)","Thermique","Filières EnR et autres","Toutes","1593.4","MWh PCI"
"2015","ORGON (13)","Electricité","Filières EnR et autres","Toutes","194.9","MWh PCI"
"2015","ORGON (13)","Thermique","Filières EnR et autres","Toutes","2715.6","MWh PCI"
"2015","ORPIERRE (05)","Electricité","Filières EnR et autres","Toutes","7.7","MWh PCI"
"2015","ORPIERRE (05)","Thermique","Filières EnR et autres","Toutes","664.1","MWh PCI"
"2015","OZE (05)","Electricité","Filières EnR et autres","Toutes","224.2","MWh PCI"
"2015","OZE (05)","Thermique","Filières EnR et autres","Toutes","352.1","MWh PCI"
"2015","PARADOU (13)","Electricité","Filières EnR et autres","Toutes","69.9","MWh PCI"
"2015","PARADOU (13)","Thermique","Filières EnR et autres","Toutes","1908.4","MWh PCI"
"2015","PÉGOMAS (06)","Electricité","Filières EnR et autres","Toutes","3771.3","MWh PCI"
"2015","PÉGOMAS (06)","Thermique","Filières EnR et autres","Toutes","3457.1","MWh PCI"
"2015","PEILLE (06)","Electricité","Filières EnR et autres","Toutes","71.1","MWh PCI"
"2015","PEILLE (06)","Thermique","Filières EnR et autres","Toutes","2595.0","MWh PCI"
"2015","PEILLON (06)","Electricité","Filières EnR et autres","Toutes","46.4","MWh PCI"
"2015","PEILLON (06)","Thermique","Filières EnR et autres","Toutes","1102.6","MWh PCI"
"2015","PEIPIN (04)","Electricité","Filières EnR et autres","Toutes","494.2","MWh PCI"
"2015","PEIPIN (04)","Thermique","Filières EnR et autres","Toutes","1300.6","MWh PCI"
"2015","PÉLISSANNE (13)","Electricité","Filières EnR et autres","Toutes","666.7","MWh PCI"
"2015","PÉLISSANNE (13)","Thermique","Filières EnR et autres","Toutes","7209.4","MWh PCI"
"2015","PELLEAUTIER (05)","Electricité","Filières EnR et autres","Toutes","204.9","MWh PCI"
"2015","PELLEAUTIER (05)","Thermique","Filières EnR et autres","Toutes","2095.0","MWh PCI"
"2015","PÉONE (06)","Electricité","Filières EnR et autres","Toutes","8.2","MWh PCI"
"2015","PÉONE (06)","Thermique","Filières EnR et autres","Toutes","2935.4","MWh PCI"
"2015","PERNES-LES-FONTAINES (84)","Electricité","Filières EnR et autres","Toutes","5663.1","MWh PCI"
"2015","PERNES-LES-FONTAINES (84)","Thermique","Filières EnR et autres","Toutes","8341.1","MWh PCI"
"2015","PERTUIS (84)","Electricité","Filières EnR et autres","Toutes","1998.4","MWh PCI"
"2015","PERTUIS (84)","Thermique","Filières EnR et autres","Toutes","11713.4","MWh PCI"
"2015","PEYMEINADE (06)","Electricité","Filières EnR et autres","Toutes","750.4","MWh PCI"
"2015","PEYMEINADE (06)","Thermique","Filières EnR et autres","Toutes","4573.1","MWh PCI"
"2015","PEYNIER (13)","Electricité","Filières EnR et autres","Toutes","1617.9","MWh PCI"
"2015","PEYNIER (13)","Thermique","Filières EnR et autres","Toutes","3199.7","MWh PCI"
"2015","PEYPIN (13)","Electricité","Filières EnR et autres","Toutes","352.3","MWh PCI"
"2015","PEYPIN (13)","Thermique","Filières EnR et autres","Toutes","5305.5","MWh PCI"
"2015","PEYPIN-D'AIGUES (84)","Electricité","Filières EnR et autres","Toutes","19.4","MWh PCI"
"2015","PEYPIN-D'AIGUES (84)","Thermique","Filières EnR et autres","Toutes","991.4","MWh PCI"
"2015","PEYROLLES-EN-PROVENCE (13)","Electricité","Filières EnR et autres","Toutes","786.5","MWh PCI"
"2015","PEYROLLES-EN-PROVENCE (13)","Thermique","Filières EnR et autres","Toutes","3961.5","MWh PCI"
"2015","PEYROULES (04)","Electricité","Filières EnR et autres","Toutes","22.8","MWh PCI"
"2015","PEYROULES (04)","Thermique","Filières EnR et autres","Toutes","840.8","MWh PCI"
"2015","PEYRUIS (04)","Electricité","Filières EnR et autres","Toutes","264.8","MWh PCI"
"2015","PEYRUIS (04)","Thermique","Filières EnR et autres","Toutes","2175.9","MWh PCI"
"2015","PIÉGUT (04)","Electricité","Filières EnR et autres","Toutes","296.0","MWh PCI"
"2015","PIÉGUT (04)","Thermique","Filières EnR et autres","Toutes","605.4","MWh PCI"
"2015","PIERLAS (06)","Electricité","Filières EnR et autres","Toutes","3.2","MWh PCI"
"2015","PIERLAS (06)","Thermique","Filières EnR et autres","Toutes","160.8","MWh PCI"
"2015","PIERREFEU (06)","Electricité","Filières EnR et autres","Toutes","38.0","MWh PCI"
"2015","PIERREFEU (06)","Thermique","Filières EnR et autres","Toutes","785.0","MWh PCI"
"2015","PIERREFEU-DU-VAR (83)","Electricité","Filières EnR et autres","Toutes","391.8","MWh PCI"
"2015","PIERREFEU-DU-VAR (83)","Thermique","Filières EnR et autres","Toutes","4091.3","MWh PCI"
"2015","PIERRERUE (04)","Electricité","Filières EnR et autres","Toutes","76.9","MWh PCI"
"2015","PIERRERUE (04)","Thermique","Filières EnR et autres","Toutes","1104.4","MWh PCI"
"2015","PIERREVERT (04)","Electricité","Filières EnR et autres","Toutes","379.8","MWh PCI"
"2015","PIERREVERT (04)","Thermique","Filières EnR et autres","Toutes","4794.2","MWh PCI"
"2015","PIGNANS (83)","Electricité","Filières EnR et autres","Toutes","726.6","MWh PCI"
"2015","PIGNANS (83)","Thermique","Filières EnR et autres","Toutes","3933.2","MWh PCI"
"2015","PIOLENC (84)","Electricité","Filières EnR et autres","Toutes","6008.2","MWh PCI"
"2015","PIOLENC (84)","Thermique","Filières EnR et autres","Toutes","3346.3","MWh PCI"
"2015","PLAN-D'AUPS-SAINTE-BAUME (83)","Electricité","Filières EnR et autres","Toutes","144.0","MWh PCI"
"2015","PLAN-D'AUPS-SAINTE-BAUME (83)","Thermique","Filières EnR et autres","Toutes","2645.4","MWh PCI"
"2015","PLAN-DE-CUQUES (13)","Electricité","Filières EnR et autres","Toutes","338.7","MWh PCI"
"2015","PLAN-DE-CUQUES (13)","Thermique","Filières EnR et autres","Toutes","5198.6","MWh PCI"
"2015","PLAN-D'ORGON (13)","Electricité","Filières EnR et autres","Toutes","437.4","MWh PCI"
"2015","PLAN-D'ORGON (13)","Thermique","Filières EnR et autres","Toutes","3189.5","MWh PCI"
"2015","POLIGNY (05)","Electricité","Filières EnR et autres","Toutes","13.5","MWh PCI"
"2015","POLIGNY (05)","Thermique","Filières EnR et autres","Toutes","1403.5","MWh PCI"
"2015","PONTEVÈS (83)","Electricité","Filières EnR et autres","Toutes","302.7","MWh PCI"
"2015","PONTEVÈS (83)","Thermique","Filières EnR et autres","Toutes","1475.0","MWh PCI"
"2015","PONTIS (04)","Thermique","Filières EnR et autres","Toutes","513.0","MWh PCI"
"2015","PORT-DE-BOUC (13)","Electricité","Filières EnR et autres","Toutes","797.5","MWh PCI"
"2015","PORT-DE-BOUC (13)","Thermique","Filières EnR et autres","Toutes","5075.8","MWh PCI"
"2015","PORT-SAINT-LOUIS-DU-RHÔNE (13)","Electricité","Filières EnR et autres","Toutes","44041.7","MWh PCI"
"2015","PORT-SAINT-LOUIS-DU-RHÔNE (13)","Thermique","Filières EnR et autres","Toutes","3303.6","MWh PCI"
"2015","POURCIEUX (83)","Electricité","Filières EnR et autres","Toutes","68.7","MWh PCI"
"2015","POURCIEUX (83)","Thermique","Filières EnR et autres","Toutes","1562.6","MWh PCI"
"2015","POURRIÈRES (83)","Electricité","Filières EnR et autres","Toutes","394.8","MWh PCI"
"2015","POURRIÈRES (83)","Thermique","Filières EnR et autres","Toutes","4119.0","MWh PCI"
"2015","PRADS-HAUTE-BLÉONE (04)","Electricité","Filières EnR et autres","Toutes","3242.6","MWh PCI"
"2015","PRADS-HAUTE-BLÉONE (04)","Thermique","Filières EnR et autres","Toutes","1026.3","MWh PCI"
"2015","PRUNIÈRES (05)","Electricité","Filières EnR et autres","Toutes","29.5","MWh PCI"
"2015","PRUNIÈRES (05)","Thermique","Filières EnR et autres","Toutes","1160.2","MWh PCI"
"2015","PUGET (84)","Electricité","Filières EnR et autres","Toutes","53.2","MWh PCI"
"2015","PUGET (84)","Thermique","Filières EnR et autres","Toutes","1020.7","MWh PCI"
"2015","PUGET-ROSTANG (06)","Electricité","Filières EnR et autres","Toutes","8.0","MWh PCI"
"2015","PUGET-ROSTANG (06)","Thermique","Filières EnR et autres","Toutes","522.4","MWh PCI"
"2015","PUGET-SUR-ARGENS (83)","Electricité","Filières EnR et autres","Toutes","3326.8","MWh PCI"
"2015","PUGET-SUR-ARGENS (83)","Thermique","Filières EnR et autres","Toutes","3533.7","MWh PCI"
"2015","PUGET-THÉNIERS (06)","Electricité","Filières EnR et autres","Toutes","39.4","MWh PCI"
"2015","PUGET-THÉNIERS (06)","Thermique","Filières EnR et autres","Toutes","2416.9","MWh PCI"
"2015","PUGET-VILLE (83)","Electricité","Filières EnR et autres","Toutes","741.0","MWh PCI"
"2015","PUGET-VILLE (83)","Thermique","Filières EnR et autres","Toutes","3306.6","MWh PCI"
"2015","PUIMICHEL (04)","Electricité","Filières EnR et autres","Toutes","12162.9","MWh PCI"
"2015","PUIMICHEL (04)","Thermique","Filières EnR et autres","Toutes","510.3","MWh PCI"
"2015","PUIMOISSON (04)","Electricité","Filières EnR et autres","Toutes","254.0","MWh PCI"
"2015","PUIMOISSON (04)","Thermique","Filières EnR et autres","Toutes","1428.1","MWh PCI"
"2015","PUYLOUBIER (13)","Electricité","Filières EnR et autres","Toutes","9551.2","MWh PCI"
"2015","PUYLOUBIER (13)","Thermique","Filières EnR et autres","Toutes","1330.0","MWh PCI"
"2015","PUYMÉRAS (84)","Electricité","Filières EnR et autres","Toutes","36.2","MWh PCI"
"2015","PUYMÉRAS (84)","Thermique","Filières EnR et autres","Toutes","1113.9","MWh PCI"
"2015","PUY-SAINT-ANDRÉ (05)","Electricité","Filières EnR et autres","Toutes","237.6","MWh PCI"
"2015","PUY-SAINT-ANDRÉ (05)","Thermique","Filières EnR et autres","Toutes","1373.6","MWh PCI"
"2015","PUY-SAINT-EUSÈBE (05)","Electricité","Filières EnR et autres","Toutes","197.0","MWh PCI"
"2015","PUY-SAINT-EUSÈBE (05)","Thermique","Filières EnR et autres","Toutes","743.3","MWh PCI"
"2015","PUY-SAINT-PIERRE (05)","Electricité","Filières EnR et autres","Toutes","74.5","MWh PCI"
"2015","PUY-SAINT-PIERRE (05)","Thermique","Filières EnR et autres","Toutes","1428.9","MWh PCI"
"2015","PUY-SAINT-VINCENT (05)","Electricité","Filières EnR et autres","Toutes","15.4","MWh PCI"
"2015","PUY-SAINT-VINCENT (05)","Thermique","Filières EnR et autres","Toutes","1232.0","MWh PCI"
"2015","PUY-SANIÈRES (05)","Electricité","Filières EnR et autres","Toutes","16.8","MWh PCI"
"2015","PUY-SANIÈRES (05)","Thermique","Filières EnR et autres","Toutes","890.5","MWh PCI"
"2015","PUYVERT (84)","Electricité","Filières EnR et autres","Toutes","12.5","MWh PCI"
"2015","PUYVERT (84)","Thermique","Filières EnR et autres","Toutes","874.4","MWh PCI"
"2015","QUINSON (04)","Electricité","Filières EnR et autres","Toutes","60262.9","MWh PCI"
"2015","QUINSON (04)","Thermique","Filières EnR et autres","Toutes","1061.7","MWh PCI"
"2015","RABOU (05)","Thermique","Filières EnR et autres","Toutes","513.1","MWh PCI"
"2015","RAMATUELLE (83)","Electricité","Filières EnR et autres","Toutes","86.5","MWh PCI"
"2015","RAMATUELLE (83)","Thermique","Filières EnR et autres","Toutes","2130.0","MWh PCI"
"2015","RAMBAUD (05)","Electricité","Filières EnR et autres","Toutes","912.7","MWh PCI"
"2015","RAMBAUD (05)","Thermique","Filières EnR et autres","Toutes","811.1","MWh PCI"
"2015","RASTEAU (84)","Electricité","Filières EnR et autres","Toutes","100.1","MWh PCI"
"2015","RASTEAU (84)","Thermique","Filières EnR et autres","Toutes","811.6","MWh PCI"
"2015","RAYOL-CANADEL-SUR-MER (83)","Electricité","Filières EnR et autres","Toutes","13.2","MWh PCI"
"2015","RAYOL-CANADEL-SUR-MER (83)","Thermique","Filières EnR et autres","Toutes","848.6","MWh PCI"
"2015","RÉALLON (05)","Electricité","Filières EnR et autres","Toutes","54.9","MWh PCI"
"2015","RÉALLON (05)","Thermique","Filières EnR et autres","Toutes","1550.1","MWh PCI"
"2015","REDORTIERS (04)","Electricité","Filières EnR et autres","Toutes","4.4","MWh PCI"
"2015","REDORTIERS (04)","Thermique","Filières EnR et autres","Toutes","340.1","MWh PCI"
"2015","RÉGUSSE (83)","Electricité","Filières EnR et autres","Toutes","199.1","MWh PCI"
"2015","RÉGUSSE (83)","Thermique","Filières EnR et autres","Toutes","4228.3","MWh PCI"
"2015","REILLANNE (04)","Electricité","Filières EnR et autres","Toutes","1218.6","MWh PCI"
"2015","REILLANNE (04)","Thermique","Filières EnR et autres","Toutes","2435.2","MWh PCI"
"2015","REMOLLON (05)","Electricité","Filières EnR et autres","Toutes","252.6","MWh PCI"
"2015","REMOLLON (05)","Thermique","Filières EnR et autres","Toutes","651.8","MWh PCI"
"2015","RÉOTIER (05)","Electricité","Filières EnR et autres","Toutes","8.5","MWh PCI"
"2015","RÉOTIER (05)","Thermique","Filières EnR et autres","Toutes","1011.3","MWh PCI"
"2015","REVEST-DES-BROUSSES (04)","Electricité","Filières EnR et autres","Toutes","137.0","MWh PCI"
"2015","REVEST-DES-BROUSSES (04)","Thermique","Filières EnR et autres","Toutes","345.0","MWh PCI"
"2015","REVEST-DU-BION (04)","Electricité","Filières EnR et autres","Toutes","2028.4","MWh PCI"
"2015","REVEST-DU-BION (04)","Thermique","Filières EnR et autres","Toutes","1211.5","MWh PCI"
"2015","REVEST-LES-ROCHES (06)","Electricité","Filières EnR et autres","Toutes","30.3","MWh PCI"
"2015","REVEST-LES-ROCHES (06)","Thermique","Filières EnR et autres","Toutes","322.6","MWh PCI"
"2015","REVEST-SAINT-MARTIN (04)","Thermique","Filières EnR et autres","Toutes","291.0","MWh PCI"
"2015","RIANS (83)","Electricité","Filières EnR et autres","Toutes","4364.6","MWh PCI"
"2015","RIANS (83)","Thermique","Filières EnR et autres","Toutes","4926.0","MWh PCI"
"2015","RIBEYRET (05)","Electricité","Filières EnR et autres","Toutes","180.6","MWh PCI"
"2015","RIBEYRET (05)","Thermique","Filières EnR et autres","Toutes","448.1","MWh PCI"
"2015","RIBOUX (83)","Thermique","Filières EnR et autres","Toutes","77.7","MWh PCI"
"2015","RICHERENCHES (84)","Electricité","Filières EnR et autres","Toutes","90.8","MWh PCI"
"2015","RICHERENCHES (84)","Thermique","Filières EnR et autres","Toutes","751.8","MWh PCI"
"2015","RIEZ (04)","Electricité","Filières EnR et autres","Toutes","191.1","MWh PCI"
"2015","RIEZ (04)","Thermique","Filières EnR et autres","Toutes","1808.5","MWh PCI"
"2015","RIGAUD (06)","Electricité","Filières EnR et autres","Toutes","10.2","MWh PCI"
"2015","RIGAUD (06)","Thermique","Filières EnR et autres","Toutes","555.5","MWh PCI"
