"Année","Entité administrative","Activité","Energie","Variable","Valeur","Unite"
"2015","RÉGUSSE (83)","Tous secteurs","Toutes énergies","conso","2012.3","tep"
"2015","REILLANNE (04)","Tous secteurs","Toutes énergies","conso","3697.8","tep"
"2015","REMOLLON (05)","Tous secteurs","Toutes énergies","conso","869.8","tep"
"2015","RÉOTIER (05)","Tous secteurs","Toutes énergies","conso","310.1","tep"
"2015","REVEST-DES-BROUSSES (04)","Tous secteurs","Toutes énergies","conso","2205.6","tep"
"2015","REVEST-DU-BION (04)","Tous secteurs","Toutes énergies","conso","918.2","tep"
"2015","REVEST-LES-ROCHES (06)","Tous secteurs","Toutes énergies","conso","315.1","tep"
"2015","REVEST-SAINT-MARTIN (04)","Tous secteurs","Toutes énergies","conso","142.4","tep"
"2015","RIANS (83)","Tous secteurs","Toutes énergies","conso","5902.4","tep"
"2015","RIBEYRET (05)","Tous secteurs","Toutes énergies","conso","742.7","tep"
"2015","RIBOUX (83)","Tous secteurs","Toutes énergies","conso","52.3","tep"
"2015","RICHERENCHES (84)","Tous secteurs","Toutes énergies","conso","879.4","tep"
"2015","RIEZ (04)","Tous secteurs","Toutes énergies","conso","3166.5","tep"
"2015","RIGAUD (06)","Tous secteurs","Toutes énergies","conso","1588.4","tep"
"2015","RIMPLAS (06)","Tous secteurs","Toutes énergies","conso","379.1","tep"
"2015","RISOUL (05)","Tous secteurs","Toutes énergies","conso","5588.4","tep"
"2015","RISTOLAS (05)","Tous secteurs","Toutes énergies","conso","560.1","tep"
"2015","ROAIX (84)","Tous secteurs","Toutes énergies","conso","1117.1","tep"
"2015","ROBION (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","ROBION (84)","Tous secteurs","Toutes énergies","conso","6310.1","tep"
"2015","ROCBARON (83)","Tous secteurs","Toutes énergies","conso","4915.3","tep"
"2015","ROCHEBRUNE (05)","Tous secteurs","Toutes énergies","conso","263.1","tep"
"2015","ROGNAC (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","ROGNAC (13)","Tous secteurs","Toutes énergies","conso","32041.0","tep"
"2015","ROGNES (13)","Tous secteurs","Toutes énergies","conso","6154.8","tep"
"2015","ROGNONAS (13)","Tous secteurs","Toutes énergies","conso","6660.3","tep"
"2015","ROQUEBILLIÈRE (06)","Tous secteurs","Toutes énergies","conso","2067.0","tep"
"2015","ROQUEBRUNE-CAP-MARTIN (06)","Tous secteurs","Toutes énergies","conso","28192.9","tep"
"2015","ROQUEBRUNE-SUR-ARGENS (83)","Tous secteurs","Toutes énergies","conso","30676.9","tep"
"2015","ROQUEFORT-LA-BÉDOULE (13)","Tous secteurs","Toutes énergies","conso","14831.6","tep"
"2015","ROQUEFORT-LES-PINS (06)","Tous secteurs","Toutes énergies","conso","10045.1","tep"
"2015","ROQUESTÉRON (06)","Tous secteurs","Toutes énergies","conso","607.8","tep"
"2015","ROQUEVAIRE (13)","Tous secteurs","Toutes énergies","conso","14896.9","tep"
"2015","ROSANS (05)","Tous secteurs","Toutes énergies","conso","1094.1","tep"
"2015","ROUBION (06)","Tous secteurs","Toutes énergies","conso","489.8","tep"
"2015","ROUGIERS (83)","Tous secteurs","Toutes énergies","conso","1613.3","tep"
"2015","ROUGON (04)","Tous secteurs","Toutes énergies","conso","551.2","tep"
"2015","ROUMOULES (04)","Tous secteurs","Toutes énergies","conso","1486.2","tep"
"2015","ROURE (06)","Tous secteurs","Toutes énergies","conso","432.1","tep"
"2015","ROUSSET (05)","Tous secteurs","Toutes énergies","conso","340.3","tep"
"2015","ROUSSET (13)","Tous secteurs","Toutes énergies","conso","29840.6","tep"
"2015","ROUSSILLON (84)","Tous secteurs","Toutes énergies","conso","2388.6","tep"
"2015","RUSTREL (84)","Tous secteurs","Toutes énergies","conso","1071.5","tep"
"2015","SABLET (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","SABLET (84)","Tous secteurs","Toutes énergies","conso","2076.3","tep"
"2015","SAIGNON (84)","Tous secteurs","Toutes énergies","conso","1700.9","tep"
"2015","SAINT-ANDIOL (13)","Tous secteurs","Toutes énergies","conso","5887.2","tep"
"2015","SAINT-ANDRÉ-DE-LA-ROCHE (06)","Tous secteurs","Toutes énergies","conso","4659.7","tep"
"2015","SAINT-ANDRÉ-D'EMBRUN (05)","Tous secteurs","Toutes énergies","conso","1027.9","tep"
"2015","SAINT-ANDRÉ-DE-ROSANS (05)","Tous secteurs","Toutes énergies","conso","436.1","tep"
"2015","SAINT-ANDRÉ-LES-ALPES (04)","Tous secteurs","Toutes énergies","conso","1570.5","tep"
"2015","SAINT-ANTONIN (06)","Tous secteurs","Toutes énergies","conso","92.7","tep"
"2015","SAINT-ANTONIN-DU-VAR (83)","Tous secteurs","Toutes énergies","conso","777.7","tep"
"2015","SAINT-ANTONIN-SUR-BAYON (13)","Tous secteurs","Toutes énergies","conso","661.1","tep"
"2015","SAINT-APOLLINAIRE (05)","Tous secteurs","Toutes énergies","conso","245.8","tep"
"2015","SAINT-AUBAN (06)","Tous secteurs","Toutes énergies","conso","339.8","tep"
"2015","SAINT-AUBAN-D'OZE (05)","Tous secteurs","Toutes énergies","conso","126.3","tep"
"2015","SAINT-BENOÎT (04)","Tous secteurs","Toutes énergies","conso","556.5","tep"
"2015","SAINT-BLAISE (06)","Tous secteurs","Toutes énergies","conso","2571.3","tep"
"2015","SAINT-BONNET-EN-CHAMPSAUR (05)","Tous secteurs","Toutes énergies","conso","2355.2","tep"
"2015","SAINT-CANNAT (13)","Tous secteurs","Toutes énergies","conso","9140.2","tep"
"2015","SAINT-CÉZAIRE-SUR-SIAGNE (06)","Tous secteurs","Toutes énergies","conso","5872.1","tep"
"2015","SAINT-CHAFFREY (05)","Tous secteurs","Toutes énergies","conso","4726.1","tep"
"2015","SAINT-CHAMAS (13)","Tous secteurs","Toutes énergies","conso","8941.8","tep"
"2015","SAINT-CHRISTOL (84)","Tous secteurs","Toutes énergies","conso","1073.1","tep"
"2015","SAINT-CLÉMENT-SUR-DURANCE (05)","Tous secteurs","Toutes énergies","conso","1435.3","tep"
"2015","SAINT-CRÉPIN (05)","Tous secteurs","Toutes énergies","conso","1991.7","tep"
"2015","SAINT-CYR-SUR-MER (83)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","SAINT-CYR-SUR-MER (83)","Tous secteurs","Toutes énergies","conso","16542.0","tep"
"2015","SAINT-DALMAS-LE-SELVAGE (06)","Tous secteurs","Toutes énergies","conso","352.9","tep"
"2015","SAINT-DIDIER (84)","Tous secteurs","Toutes énergies","conso","1980.4","tep"
"2015","SAINTE-AGNÈS (06)","Tous secteurs","Toutes énergies","conso","3338.9","tep"
"2015","SAINTE-ANASTASIE-SUR-ISSOLE (83)","Tous secteurs","Toutes énergies","conso","1209.2","tep"
"2015","SAINTE-CÉCILE-LES-VIGNES (84)","Tous secteurs","Toutes énergies","conso","5475.5","tep"
"2015","SAINTE-COLOMBE (05)","Tous secteurs","Toutes énergies","conso","168.3","tep"
"2015","SAINTE-CROIX-À-LAUZE (04)","Tous secteurs","Toutes énergies","conso","156.8","tep"
"2015","SAINTE-CROIX-DU-VERDON (04)","Tous secteurs","Toutes énergies","conso","430.7","tep"
"2015","SAINTE-MAXIME (83)","Tous secteurs","Toutes énergies","conso","31850.5","tep"
"2015","SAINTES-MARIES-DE-LA-MER (13)","Tous secteurs","Toutes énergies","conso","7389.6","tep"
"2015","SAINT-ESTÈVE-JANSON (13)","Tous secteurs","Toutes énergies","conso","900.7","tep"
"2015","SAINT-ÉTIENNE-DE-TINÉE (06)","Tous secteurs","Toutes énergies","conso","5763.8","tep"
"2015","SAINT-ÉTIENNE-DU-GRÈS (13)","Tous secteurs","Toutes énergies","conso","4789.5","tep"
"2015","SAINT-ÉTIENNE-LE-LAUS (05)","Tous secteurs","Toutes énergies","conso","780.5","tep"
"2015","SAINT-ÉTIENNE-LES-ORGUES (04)","Tous secteurs","Toutes énergies","conso","2229.3","tep"
"2015","SAINTE-TULLE (04)","Tous secteurs","Toutes énergies","conso","5347.7","tep"
"2015","SAINT-FIRMIN (05)","Tous secteurs","Toutes énergies","conso","1225.9","tep"
"2015","SAINT-GENIEZ (04)","Tous secteurs","Toutes énergies","conso","982.4","tep"
"2015","SAINT-HIPPOLYTE-LE-GRAVEYRON (84)","Tous secteurs","Toutes énergies","conso","507.2","tep"
"2015","SAINT-JACQUES (04)","Tous secteurs","Toutes énergies","conso","52.2","tep"
"2015","SAINT-JACQUES-EN-VALGODEMARD (05)","Tous secteurs","Toutes énergies","conso","286.7","tep"
"2015","SAINT-JEAN-CAP-FERRAT (06)","Tous secteurs","Toutes énergies","conso","3280.4","tep"
"2015","SAINT-JEANNET (04)","Tous secteurs","Toutes énergies","conso","190.7","tep"
"2015","SAINT-JEANNET (06)","Tous secteurs","Toutes énergies","conso","5857.6","tep"
"2015","SAINT-JEAN-SAINT-NICOLAS (05)","Tous secteurs","Toutes énergies","conso","1475.9","tep"
"2015","SAINT-JULIEN (83)","Tous secteurs","Toutes énergies","conso","3220.0","tep"
"2015","SAINT-JULIEN-D'ASSE (04)","Tous secteurs","Toutes énergies","conso","194.5","tep"
"2015","SAINT-JULIEN-DU-VERDON (04)","Tous secteurs","Toutes énergies","conso","494.5","tep"
"2015","SAINT-JULIEN-EN-BEAUCHÊNE (05)","Tous secteurs","Toutes énergies","conso","1115.2","tep"
"2015","SAINT-JULIEN-EN-CHAMPSAUR (05)","Tous secteurs","Toutes énergies","conso","604.2","tep"
"2015","SAINT-JURS (04)","Tous secteurs","Toutes énergies","conso","177.3","tep"
"2015","SAINT-LAURENT-DU-CROS (05)","Tous secteurs","Toutes énergies","conso","675.2","tep"
"2015","SAINT-LAURENT-DU-VAR (06)","Tous secteurs","Toutes énergies","conso","59786.4","tep"
"2015","SAINT-LAURENT-DU-VERDON (04)","Tous secteurs","Toutes énergies","conso","180.5","tep"
"2015","SAINT-LÉGER (06)","Tous secteurs","Toutes énergies","conso","89.7","tep"
"2015","SAINT-LÉGER-DU-VENTOUX (84)","Tous secteurs","Toutes énergies","conso","133.6","tep"
"2015","SAINT-LÉGER-LES-MÉLÈZES (05)","Tous secteurs","Toutes énergies","conso","1141.6","tep"
"2015","SAINT-LIONS (04)","Tous secteurs","Toutes énergies","conso","317.3","tep"
"2015","SAINT-MAIME (04)","Tous secteurs","Toutes énergies","conso","1127.9","tep"
"2015","SAINT-MANDRIER-SUR-MER (83)","Tous secteurs","Toutes énergies","conso","6754.6","tep"
"2015","SAINT-MARCELLIN-LÈS-VAISON (84)","Tous secteurs","Toutes énergies","conso","235.7","tep"
"2015","SAINT-MARC-JAUMEGARDE (13)","Tous secteurs","Toutes énergies","conso","1648.4","tep"
"2015","SAINT-MARTIN-DE-BRÔMES (04)","Tous secteurs","Toutes énergies","conso","1042.5","tep"
"2015","SAINT-MARTIN-DE-CASTILLON (84)","Tous secteurs","Toutes énergies","conso","2362.7","tep"
"2015","SAINT-MARTIN-DE-CRAU (13)","Tous secteurs","Toutes énergies","conso","48768.0","tep"
"2015","SAINT-MARTIN-DE-LA-BRASQUE (84)","Tous secteurs","Toutes énergies","conso","739.5","tep"
"2015","SAINT-MARTIN-D'ENTRAUNES (06)","Tous secteurs","Toutes énergies","conso","281.8","tep"
"2015","SAINT-MARTIN-DE-PALLIÈRES (83)","Tous secteurs","Toutes énergies","conso","313.8","tep"
"2015","SAINT-MARTIN-DE-QUEYRIÈRES (05)","Tous secteurs","Toutes énergies","conso","3285.1","tep"
"2015","SAINT-MARTIN-DU-VAR (06)","Tous secteurs","Toutes énergies","conso","3263.9","tep"
"2015","SAINT-MARTIN-LES-EAUX (04)","Tous secteurs","Toutes énergies","conso","1386.6","tep"
"2015","SAINT-MARTIN-LÈS-SEYNE (04)","Tous secteurs","Toutes énergies","conso","214.7","tep"
"2015","SAINT-MARTIN-VÉSUBIE (06)","Tous secteurs","Toutes énergies","conso","2945.4","tep"
"2015","SAINT-MAURICE-EN-VALGODEMARD (05)","Tous secteurs","Toutes énergies","conso","446.8","tep"
"2015","SAINT-MAXIMIN-LA-SAINTE-BAUME (83)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","SAINT-MAXIMIN-LA-SAINTE-BAUME (83)","Tous secteurs","Toutes énergies","conso","30070.5","tep"
"2015","SAINT-MICHEL-DE-CHAILLOL (05)","Tous secteurs","Toutes énergies","conso","1388.6","tep"
"2015","SAINT-MICHEL-L'OBSERVATOIRE (04)","Tous secteurs","Toutes énergies","conso","5165.0","tep"
"2015","SAINT-MITRE-LES-REMPARTS (13)","Tous secteurs","Toutes énergies","conso","8411.6","tep"
"2015","SAINT-PANTALÉON (84)","Tous secteurs","Toutes énergies","conso","111.9","tep"
"2015","SAINT-PAUL-DE-VENCE (06)","Tous secteurs","Toutes énergies","conso","6674.2","tep"
"2015","SAINT-PAUL-EN-FORÊT (83)","Tous secteurs","Toutes énergies","conso","1456.9","tep"
"2015","SAINT-PAUL-LÈS-DURANCE (13)","Tous secteurs","Toutes énergies","conso","18442.4","tep"
"2015","SAINT-PAUL-SUR-UBAYE (04)","Tous secteurs","Toutes énergies","conso","1173.1","tep"
"2015","SAINT-PIERRE (04)","Tous secteurs","Toutes énergies","conso","114.4","tep"
"2015","SAINT-PIERRE-AVEZ (05)","Tous secteurs","Toutes énergies","conso","55.6","tep"
"2015","SAINT-PIERRE-D'ARGENÇON (05)","Tous secteurs","Toutes énergies","conso","480.9","tep"
"2015","SAINT-PIERRE-DE-MÉZOARGUES (13)","Tous secteurs","Toutes énergies","conso","895.8","tep"
"2015","SAINT-PIERRE-DE-VASSOLS (84)","Tous secteurs","Toutes énergies","conso","565.5","tep"
"2015","SAINT-PONS (04)","Tous secteurs","Toutes énergies","conso","967.0","tep"
"2015","SAINT-RAPHAËL (83)","Tous secteurs","Toutes énergies","conso","57581.7","tep"
"2015","SAINT-RÉMY-DE-PROVENCE (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","SAINT-RÉMY-DE-PROVENCE (13)","Tous secteurs","Toutes énergies","conso","21459.3","tep"
"2015","SAINT-ROMAIN-EN-VIENNOIS (84)","Tous secteurs","Toutes énergies","conso","1264.9","tep"
"2015","SAINT-ROMAN-DE-MALEGARDE (84)","Tous secteurs","Toutes énergies","conso","870.4","tep"
"2015","SAINT-SATURNIN-LÈS-APT (84)","Tous secteurs","Toutes énergies","conso","5045.5","tep"
"2015","SAINT-SATURNIN-LÈS-AVIGNON (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","SAINT-SATURNIN-LÈS-AVIGNON (84)","Tous secteurs","Toutes énergies","conso","5359.4","tep"
"2015","SAINT-SAUVEUR (05)","Tous secteurs","Toutes énergies","conso","1359.7","tep"
"2015","SAINT-SAUVEUR-SUR-TINÉE (06)","Tous secteurs","Toutes énergies","conso","633.1","tep"
"2015","SAINT-SAVOURNIN (13)","Tous secteurs","Toutes énergies","conso","2915.0","tep"
"2015","SAINT-TRINIT (84)","Tous secteurs","Toutes énergies","conso","393.0","tep"
"2015","SAINT-TROPEZ (83)","Tous secteurs","Toutes énergies","conso","11270.7","tep"
"2015","SAINT-VALLIER-DE-THIEY (06)","Tous secteurs","Toutes énergies","conso","3763.9","tep"
"2015","SAINT-VÉRAN (05)","Tous secteurs","Toutes énergies","conso","1164.3","tep"
"2015","SAINT-VICTORET (13)","Tous secteurs","Toutes énergies","conso","11928.7","tep"
"2015","SAINT-VINCENT-SUR-JABRON (04)","Tous secteurs","Toutes énergies","conso","370.3","tep"
"2015","SAINT-ZACHARIE (83)","Tous secteurs","Toutes énergies","conso","4749.5","tep"
"2015","SALÉON (05)","Tous secteurs","Toutes énergies","conso","120.3","tep"
"2015","SALÉRANS (05)","Tous secteurs","Toutes énergies","conso","140.6","tep"
"2015","SALERNES (83)","Tous secteurs","Toutes énergies","conso","5362.6","tep"
"2015","SALIGNAC (04)","Tous secteurs","Toutes énergies","conso","1313.0","tep"
"2015","SALLAGRIFFON (06)","Tous secteurs","Toutes énergies","conso","45.5","tep"
"2015","SALON-DE-PROVENCE (13)","Tous secteurs","Toutes énergies","conso","85108.7","tep"
"2015","SANARY-SUR-MER (83)","Tous secteurs","Toutes énergies","conso","29765.8","tep"
"2015","SANNES (84)","Tous secteurs","Toutes énergies","conso","326.4","tep"
"2015","SAORGE (06)","Tous secteurs","Toutes énergies","conso","715.1","tep"
"2015","SARRIANS (84)","Tous secteurs","Toutes énergies","conso","9015.8","tep"
"2015","SAULT (84)","Tous secteurs","Toutes énergies","conso","3182.9","tep"
"2015","SAUMANE (04)","Tous secteurs","Toutes énergies","conso","126.4","tep"
"2015","SAUMANE-DE-VAUCLUSE (84)","Tous secteurs","Toutes énergies","conso","1559.4","tep"
"2015","SAUSSES (04)","Tous secteurs","Toutes énergies","conso","491.1","tep"
"2015","SAUSSET-LES-PINS (13)","Tous secteurs","Toutes énergies","conso","7109.5","tep"
"2015","SAUZE (06)","Tous secteurs","Toutes énergies","conso","100.5","tep"
"2015","SAVINES-LE-LAC (05)","Tous secteurs","Toutes énergies","conso","4242.2","tep"
"2015","SAVOILLAN (84)","Tous secteurs","Toutes énergies","conso","96.8","tep"
"2015","SAVOURNON (05)","Tous secteurs","Toutes énergies","conso","475.4","tep"
"2015","SÉGURET (84)","Tous secteurs","Toutes énergies","conso","1830.4","tep"
"2015","SEILLANS (83)","Tous secteurs","Toutes énergies","conso","2994.7","tep"
"2015","SEILLONS-SOURCE-D'ARGENS (83)","Tous secteurs","Toutes énergies","conso","1986.8","tep"
"2015","SELONNET (04)","Tous secteurs","Toutes énergies","conso","1243.7","tep"
"2015","SÉNAS (13)","Tous secteurs","Toutes énergies","conso","19461.7","tep"
"2015","SENEZ (04)","Tous secteurs","Toutes énergies","conso","789.9","tep"
"2015","SEPTÈMES-LES-VALLONS (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","SEPTÈMES-LES-VALLONS (13)","Tous secteurs","Toutes énergies","conso","29173.6","tep"
"2015","SÉRANON (06)","Tous secteurs","Toutes énergies","conso","1085.9","tep"
"2015","SÉRIGNAN-DU-COMTAT (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","SÉRIGNAN-DU-COMTAT (84)","Tous secteurs","Toutes énergies","conso","3601.4","tep"
"2015","SERRES (05)","Tous secteurs","Toutes énergies","conso","2292.8","tep"
"2015","SEYNE (04)","Tous secteurs","Toutes énergies","conso","3084.6","tep"
"2015","SIGALE (06)","Tous secteurs","Toutes énergies","conso","159.5","tep"
"2015","SIGNES (83)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","SIGNES (83)","Tous secteurs","Toutes énergies","conso","12057.8","tep"
"2015","SIGONCE (04)","Tous secteurs","Toutes énergies","conso","501.2","tep"
"2015","SIGOTTIER (05)","Tous secteurs","Toutes énergies","conso","348.2","tep"
"2015","SIGOYER (04)","Tous secteurs","Toutes énergies","conso","191.0","tep"
"2015","SIGOYER (05)","Tous secteurs","Toutes énergies","conso","1057.0","tep"
"2015","SILLANS-LA-CASCADE (83)","Tous secteurs","Toutes énergies","conso","1091.7","tep"
"2015","SIMIANE-COLLONGUE (13)","Tous secteurs","Toutes énergies","conso","5665.5","tep"
"2015","SIMIANE-LA-ROTONDE (04)","Tous secteurs","Toutes énergies","conso","3403.5","tep"
"2015","SISTERON (04)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","SISTERON (04)","Tous secteurs","Toutes énergies","conso","23405.7","tep"
"2015","SIVERGUES (84)","Tous secteurs","Toutes énergies","conso","186.0","tep"
"2015","SIX-FOURS-LES-PLAGES (83)","Tous secteurs","Toutes énergies","conso","43806.8","tep"
"2015","SOLEILHAS (04)","Tous secteurs","Toutes énergies","conso","299.9","tep"
"2015","SOLLIÈS-PONT (83)","Tous secteurs","Toutes énergies","conso","21994.8","tep"
"2015","SOLLIÈS-TOUCAS (83)","Tous secteurs","Toutes énergies","conso","8963.9","tep"
"2015","SOLLIÈS-VILLE (83)","Tous secteurs","Toutes énergies","conso","2069.3","tep"
"2015","SORBIERS (05)","Tous secteurs","Toutes énergies","conso","308.3","tep"
"2015","SORGUES (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","SORGUES (84)","Tous secteurs","Toutes énergies","conso","43057.8","tep"
"2015","SOSPEL (06)","Tous secteurs","Toutes énergies","conso","4059.3","tep"
"2015","SOURRIBES (04)","Tous secteurs","Toutes énergies","conso","161.2","tep"
"2015","SPÉRACÈDES (06)","Tous secteurs","Toutes énergies","conso","1360.4","tep"
"2015","SUZETTE (84)","Tous secteurs","Toutes énergies","conso","195.1","tep"
"2015","TAILLADES (84)","Tous secteurs","Toutes énergies","conso","2053.1","tep"
"2015","TALLARD (05)","Tous secteurs","Toutes énergies","conso","5737.7","tep"
"2015","TANNERON (83)","Tous secteurs","Toutes énergies","conso","4324.8","tep"
"2015","TARADEAU (83)","Tous secteurs","Toutes énergies","conso","3142.0","tep"
"2015","TARASCON (13)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","TARASCON (13)","Tous secteurs","Toutes énergies","conso","33267.4","tep"
"2015","TARTONNE (04)","Tous secteurs","Toutes énergies","conso","232.2","tep"
"2015","TAVERNES (83)","Tous secteurs","Toutes énergies","conso","1427.5","tep"
"2015","TENDE (06)","Tous secteurs","Toutes énergies","conso","3817.5","tep"
"2015","THÉOULE-SUR-MER (06)","Tous secteurs","Toutes énergies","conso","6063.3","tep"
"2015","THÉUS (05)","Tous secteurs","Toutes énergies","conso","665.0","tep"
"2015","THÈZE (04)","Tous secteurs","Toutes énergies","conso","286.2","tep"
"2015","THIÉRY (06)","Tous secteurs","Toutes énergies","conso","65.1","tep"
"2015","THOARD (04)","Tous secteurs","Toutes énergies","conso","1782.9","tep"
"2015","THORAME-BASSE (04)","Tous secteurs","Toutes énergies","conso","796.4","tep"
"2015","THORAME-HAUTE (04)","Tous secteurs","Toutes énergies","conso","1130.5","tep"
"2015","TOUDON (06)","Tous secteurs","Toutes énergies","conso","356.2","tep"
"2015","TOUËT-DE-L'ESCARÈNE (06)","Tous secteurs","Toutes énergies","conso","209.9","tep"
"2015","TOUËT-SUR-VAR (06)","Tous secteurs","Toutes énergies","conso","2193.7","tep"
"2015","TOULON (83)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","TOULON (83)","Tous secteurs","Toutes énergies","conso","186750.5","tep"
"2015","TOURETTE-DU-CHÂTEAU (06)","Tous secteurs","Toutes énergies","conso","115.2","tep"
"2015","TOURNEFORT (06)","Tous secteurs","Toutes énergies","conso","416.8","tep"
"2015","TOURRETTE-LEVENS (06)","Tous secteurs","Toutes énergies","conso","6235.7","tep"
"2015","TOURRETTES (83)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","TOURRETTES (83)","Tous secteurs","Toutes énergies","conso","7893.9","tep"
"2015","TOURRETTES-SUR-LOUP (06)","Tous secteurs","Toutes énergies","conso","7626.9","tep"
"2015","TOURTOUR (83)","Tous secteurs","Toutes énergies","conso","1123.0","tep"
"2015","TOURVES (83)","Tous secteurs","Toutes énergies","conso","21102.5","tep"
"2015","TRANS-EN-PROVENCE (83)","Tous secteurs","Toutes énergies","conso","9042.2","tep"
"2015","TRAVAILLAN (84)","Tous secteurs","Toutes énergies","conso","1384.6","tep"
"2015","TRESCLÉOUX (05)","Tous secteurs","Toutes énergies","conso","546.5","tep"
"2015","TRETS (13)","Tous secteurs","Toutes énergies","conso","19096.1","tep"
"2015","TRIGANCE (83)","Tous secteurs","Toutes énergies","conso","374.6","tep"
"2015","TURRIERS (04)","Tous secteurs","Toutes énergies","conso","638.0","tep"
"2015","Ubaye-Serre-Ponçon (04)","Tous secteurs","Toutes énergies","conso","2302.3","tep"
"2015","UBRAYE (04)","Tous secteurs","Toutes énergies","conso","134.2","tep"
"2015","UCHAUX (84)","Tous secteurs","Toutes énergies","conso","2953.7","tep"
"2015","UPAIX (05)","Tous secteurs","Toutes énergies","conso","5187.6","tep"
"2015","UTELLE (06)","Tous secteurs","Toutes énergies","conso","1373.6","tep"
"2015","UVERNET-FOURS (04)","Tous secteurs","Toutes énergies","conso","5682.0","tep"
"2015","VACHÈRES (04)","Tous secteurs","Toutes énergies","conso","585.5","tep"
"2015","VACQUEYRAS (84)","Tous secteurs","Toutes énergies","conso","1721.1","tep"
"2015","VAISON-LA-ROMAINE (84)","Tous secteurs","Toutes énergies","conso","8134.2","tep"
"2015","VALAVOIRE (04)","Tous secteurs","Toutes énergies","conso","199.2","tep"
"2015","VALBELLE (04)","Tous secteurs","Toutes énergies","conso","1653.5","tep"
"2015","VALBONNE (06)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","VALBONNE (06)","Tous secteurs","Toutes énergies","conso","38168.7","tep"
"2015","VAL BUËCH - MEOUGE (05)","Tous secteurs","Toutes énergies","conso","1951.4","tep"
"2015","VALDEBLORE (06)","Tous secteurs","Toutes énergies","conso","2537.9","tep"
"2015","VAL-DE-CHALVAGNE (04)","Tous secteurs","Toutes énergies","conso","242.1","tep"
"2015","VALDEROURE (06)","Tous secteurs","Toutes énergies","conso","713.1","tep"
"2015","VAL-DES-PRÉS (05)","Tous secteurs","Toutes énergies","conso","934.9","tep"
"2015","VAL D'ORONAYE (04)","Tous secteurs","Toutes énergies","conso","688.3","tep"
"2015","VALDOULE (05)","Tous secteurs","Toutes énergies","conso","361.8","tep"
"2015","VALENSOLE (04)","Tous secteurs","Toutes énergies","conso","6898.4","tep"
"2015","VALERNES (04)","Tous secteurs","Toutes énergies","conso","856.8","tep"
"2015","VALLAURIS (06)","Tous secteurs","Toutes énergies","conso","37209.7","tep"
"2015","VALLOUISE-PELVOUX (05)","Tous secteurs","Toutes énergies","conso","2601.2","tep"
"2015","VALRÉAS  (84)","Tous secteurs","Toutes énergies","conso","","Secret Stat"
"2015","VALRÉAS  (84)","Tous secteurs","Toutes énergies","conso","12694.4","tep"
"2015","VALSERRES (05)","Tous secteurs","Toutes énergies","conso","1067.6","tep"
"2015","VARAGES (83)","Tous secteurs","Toutes énergies","conso","1522.2","tep"
"2015","VARS (05)","Tous secteurs","Toutes énergies","conso","6589.3","tep"
"2015","VAUGINES (84)","Tous secteurs","Toutes énergies","conso","772.5","tep"
"2015","VAUMEILH (04)","Tous secteurs","Toutes énergies","conso","623.5","tep"
"2015","VAUVENARGUES (13)","Tous secteurs","Toutes énergies","conso","1391.0","tep"
"2015","VEDÈNE (84)","Tous secteurs","Toutes énergies","conso","54686.4","tep"
"2015","VELAUX (13)","Tous secteurs","Toutes énergies","conso","15720.4","tep"
"2015","VELLERON (84)","Tous secteurs","Toutes énergies","conso","5315.5","tep"
"2015","VENANSON (06)","Tous secteurs","Toutes énergies","conso","375.6","tep"
"2015","VENASQUE (84)","Tous secteurs","Toutes énergies","conso","2744.9","tep"
"2015","VENCE (06)","Tous secteurs","Toutes énergies","conso","22508.0","tep"
"2015","VENELLES (13)","Tous secteurs","Toutes énergies","conso","13055.3","tep"
"2015","VENTABREN (13)","Tous secteurs","Toutes énergies","conso","19852.8","tep"
"2015","VENTAVON (05)","Tous secteurs","Toutes énergies","conso","1481.6","tep"
"2015","VENTEROL (04)","Tous secteurs","Toutes énergies","conso","620.2","tep"
"2015","VERDACHES (04)","Tous secteurs","Toutes énergies","conso","132.5","tep"
"2015","VERGONS (04)","Tous secteurs","Toutes énergies","conso","672.3","tep"
"2015","VÉRIGNON (83)","Tous secteurs","Toutes énergies","conso","274.3","tep"
"2015","VERNÈGUES (13)","Tous secteurs","Toutes énergies","conso","1941.6","tep"
"2015","VERQUIÈRES (13)","Tous secteurs","Toutes énergies","conso","1300.5","tep"
